Date,Gold,SP500,BCA,Telkom,Bitcoin
2021-02-08,6103.34375,171.52000427246094,363.5390319824219,2525.354736328125,46196.46484375
2021-02-09,6156.2626953125,172.0800018310547,363.2969665527344,2463.7607421875,46481.10546875
2021-02-10,6103.34375,172.7100067138672,363.1387023925781,2456.061767578125,44918.18359375
2021-02-11,6068.06396484375,171.2100067138672,363.7251892089844,2456.061767578125,47909.33203125
2021-02-12,6068.06396484375,170.69000244140625,365.52191162109375,2456.061767578125,47504.8515625
2021-02-16,6120.98291015625,168.24000549316406,365.20538330078125,2471.460205078125,49199.87109375
2021-02-17,6085.70361328125,166.3300018310547,365.2892150878906,2425.2646484375,52149.0078125
2021-02-18,5940.17626953125,166.32000732421875,363.7345275878906,2448.3623046875,51679.796875
2021-02-19,6019.55517578125,167.00999450683594,363.0921630859375,2471.460205078125,55888.1328125
2021-02-22,5988.685546875,169.50999450683594,360.29931640625,2440.6630859375,54207.3203125
2021-02-23,6019.55517578125,169.1199951171875,360.7369079589844,2671.640869140625,48824.42578125
2021-02-24,5931.35595703125,169.0,364.7119445800781,2679.33984375,49705.33203125
2021-02-25,5913.716796875,165.82000732421875,355.9239807128906,2687.039306640625,47093.8515625
2021-02-26,5918.1259765625,161.80999755859375,354.0899658203125,2687.039306640625,46339.76171875
2021-03-01,6213.59130859375,161.52999877929688,362.6732177734375,2687.039306640625,49631.2421875
2021-03-02,6187.13232421875,162.41000366210938,359.8431701660156,2663.94140625,48378.98828125
2021-03-03,6173.90283203125,160.6199951171875,355.07684326171875,2648.54296875,50538.2421875
2021-03-04,5926.9462890625,159.0399932861328,350.68280029296875,2586.948974609375,48561.16796875
2021-03-05,5997.50537109375,159.13999938964844,357.1342468261719,2556.15185546875,48927.3046875
2021-03-08,5926.9462890625,157.49000549316406,355.3561096191406,2571.55029296875,52246.5234375
2021-03-09,5825.51806640625,160.83999633789062,360.42974853515625,2533.054443359375,54824.1171875
2021-03-10,5913.716796875,161.66000366210938,362.6732177734375,2617.745849609375,56008.55078125
2021-03-11,5913.716796875,161.52000427246094,366.3504638671875,2617.745849609375,57805.12109375
2021-03-12,5966.63623046875,161.49000549316406,366.84381103515625,2656.2421875,57332.08984375
2021-03-15,5878.4375,162.1999969482422,369.0314636230469,2602.34765625,55907.19921875
2021-03-16,5843.1572265625,162.35000610351562,368.5660400390625,2586.948974609375,56804.90234375
2021-03-17,5829.92822265625,163.50999450683594,369.82281494140625,2610.046630859375,58870.89453125
2021-03-18,5913.716796875,162.55999755859375,364.4420471191406,2656.2421875,57858.921875
2021-03-19,5962.22509765625,163.24000549316406,363.7677001953125,2648.54296875,58346.65234375
2021-03-22,5838.74853515625,163.0,366.6723327636719,2602.34765625,54529.14453125
2021-03-23,5790.23876953125,161.80999755859375,363.7863464355469,2586.948974609375,54738.9453125
2021-03-24,5679.990234375,162.3699951171875,361.9369812011719,2594.64794921875,52774.265625
2021-03-25,5618.25146484375,161.77999877929688,363.9732360839844,2625.445068359375,51704.16015625
2021-03-26,5657.9404296875,162.24000549316406,369.8385314941406,2687.039306640625,55137.3125
2021-03-29,5609.43115234375,160.30999755859375,369.65179443359375,2625.445068359375,57750.19921875
2021-03-30,5640.30126953125,157.57000732421875,368.67108154296875,2602.34765625,58917.69140625
2021-03-31,5481.54345703125,159.9600067138672,370.1654357910156,2633.144287109375,58918.83203125
2021-04-01,5490.36328125,161.97999572753906,374.16290283203125,2610.046630859375,59095.80859375
2021-04-05,5428.6240234375,161.9199981689453,379.5333557128906,2602.34765625,59057.87890625
2021-04-06,5437.44384765625,163.22000122070312,379.30914306640625,2594.64794921875,58192.359375
2021-04-07,5512.4130859375,162.75999450683594,379.7480773925781,2617.745849609375,56048.9375
2021-04-08,5486.83447265625,164.50999450683594,381.55072021484375,2610.046630859375,58323.953125
2021-04-09,5544.966796875,163.27000427246094,384.32464599609375,2586.948974609375,58245.00390625
2021-04-12,5424.22998046875,162.27999877929688,384.4646911621094,2548.45263671875,59893.453125
2021-04-13,5366.09716796875,163.42999267578125,385.60418701171875,2563.85107421875,63503.45703125
2021-04-14,5638.87353515625,162.72000122070312,384.28729248046875,2571.55029296875,63109.6953125
2021-04-15,5616.51513671875,165.35000610351562,388.41552734375,2586.948974609375,63314.01171875
2021-04-16,5612.0439453125,166.35000610351562,389.7137451171875,2586.948974609375,61572.7890625
2021-04-19,5607.572265625,165.88999938964844,387.7989807128906,2571.55029296875,55724.265625
2021-04-20,5576.26953125,166.47999572753906,384.9598083496094,2556.15185546875,56473.03125
2021-04-21,5513.66455078125,168.1300048828125,388.602294921875,2525.354736328125,53906.08984375
2021-04-22,5558.38232421875,167.0399932861328,385.0531311035156,2563.85107421875,51762.2734375
2021-04-23,5714.89306640625,166.39999389648438,389.22808837890625,2548.45263671875,51093.65234375
2021-04-26,5620.986328125,166.83999633789062,390.0406188964844,2502.257080078125,54021.75390625
2021-04-27,5728.30859375,166.4199981689453,389.95654296875,2432.9638671875,55033.1171875
2021-04-28,5652.28955078125,166.91000366210938,389.844482421875,2417.5654296875,54824.703125
2021-04-29,5732.7802734375,166.22000122070312,392.328857421875,2463.7607421875,53555.109375
2021-04-30,5728.30859375,165.66000366210938,389.7510986328125,2463.7607421875,57750.17578125
2021-05-03,5714.89306640625,167.80999755859375,390.5916748046875,2440.6630859375,57200.29296875
2021-05-04,5723.8369140625,166.5800018310547,388.1820373535156,2471.460205078125,53333.5390625
2021-05-05,5746.19482421875,167.27000427246094,388.30340576171875,2463.7607421875,57424.0078125
2021-05-06,5746.19482421875,170.05999755859375,391.40423583984375,2456.061767578125,56396.515625
2021-05-07,5723.8369140625,171.58999633789062,394.2528381347656,2456.061767578125,57356.40234375
2021-05-10,5741.72314453125,172.11000061035156,390.348876953125,2440.6630859375,55859.796875
2021-05-11,5795.38427734375,172.13999938964844,386.8650817871094,2448.3623046875,56704.57421875
2021-05-12,5795.38427734375,170.42999267578125,378.64605712890625,2448.3623046875,49150.53515625
2021-05-13,5795.38427734375,171.1300048828125,383.1944885253906,2448.3623046875,49716.19140625
2021-05-14,5795.38427734375,172.69000244140625,389.0785827636719,2448.3623046875,49880.53515625
2021-05-17,5813.27197265625,174.6999969482422,388.0886535644531,2456.061767578125,43537.51171875
2021-05-18,5714.89306640625,175.0399932861328,384.744873046875,2448.3623046875,42909.40234375
2021-05-19,5674.64794921875,175.16000366210938,383.73626708984375,2432.9638671875,37002.44140625
2021-05-20,5705.95068359375,175.9600067138672,387.8644714355469,2548.45263671875,40782.73828125
2021-05-21,5688.06298828125,176.0399932861328,387.546875,2517.655517578125,37304.69140625
2021-05-24,5656.7607421875,176.35000610351562,391.4976806640625,2509.956298828125,38705.98046875
2021-05-25,5683.591796875,177.9499969482422,390.6290588378906,2540.75341796875,38402.22265625
2021-05-26,5683.591796875,177.63999938964844,391.40423583984375,2540.75341796875,39294.19921875
2021-05-27,5607.572265625,177.7100067138672,391.60968017578125,2602.34765625,38436.96875
2021-05-28,5670.17626953125,178.3800048828125,392.3101806640625,2517.655517578125,35697.60546875
2021-06-01,5670.17626953125,177.89999389648438,391.96466064453125,2517.655517578125,36684.92578125
2021-06-02,5781.9697265625,178.77000427246094,392.58111572265625,2656.2421875,37575.1796875
2021-06-03,5902.70751953125,175.27000427246094,391.1239929199219,2687.039306640625,39208.765625
2021-06-04,5884.81982421875,177.16000366210938,394.70111083984375,2694.73828125,36894.40625
2021-06-07,5840.1025390625,177.8699951171875,394.3183288574219,2733.234619140625,33560.70703125
2021-06-08,5750.66796875,177.32000732421875,394.40234375,2694.73828125,33472.6328125
2021-06-09,5840.1025390625,176.97999572753906,393.8139343261719,2741.65380859375,37345.12109375
2021-06-10,5920.5947265625,177.74000549316406,395.6444396972656,2814.441162109375,36702.59765625
2021-06-11,5786.44140625,175.74000549316406,396.2983093261719,2806.353759765625,37334.3984375
2021-06-14,5732.7802734375,174.7100067138672,397.1855773925781,2757.828857421875,40218.4765625
2021-06-15,5786.44140625,174.0500030517578,396.45709228515625,2782.09130859375,40406.26953125
2021-06-16,5710.421875,171.11000061035156,394.2435302734375,2757.828857421875,38347.0625
2021-06-17,5661.232421875,165.85000610351562,394.11273193359375,2709.303955078125,38053.50390625
2021-06-18,5656.7607421875,164.92999267578125,388.79608154296875,2709.303955078125,35787.24609375
2021-06-21,5589.6845703125,166.9499969482422,394.362060546875,2668.866455078125,31676.693359375
2021-06-22,5670.17626953125,166.25,396.47039794921875,2668.866455078125,32505.66015625
2021-06-23,5571.79833984375,166.13999938964844,395.992431640625,2725.478759765625,33723.02734375
2021-06-24,5553.9111328125,166.0399932861328,398.3350830078125,2628.42919921875,34662.4375
2021-06-25,5536.0234375,166.58999633789062,399.75,2628.42919921875,31637.779296875
2021-06-28,5415.2861328125,166.5800018310547,400.5558776855469,2563.7294921875,34434.3359375
2021-06-29,5406.34326171875,164.8300018310547,400.7713928222656,2555.641845703125,35867.77734375
2021-06-30,5388.455078125,165.6300048828125,401.1087341308594,2547.554443359375,35040.8359375
2021-07-01,5388.455078125,166.1999969482422,403.3294677734375,2515.20458984375,33572.1171875
2021-07-02,5455.5322265625,167.2899932861328,406.4123229980469,2482.854736328125,33897.046875
2021-07-06,5415.2861328125,168.1199951171875,405.67205810546875,2434.329833984375,34235.1953125
2021-07-07,5424.22998046875,168.75999450683594,407.10577392578125,2450.504638671875,33855.328125
2021-07-08,5379.51220703125,168.64999389648438,403.7886962890625,2434.329833984375,32877.37109375
2021-07-09,5383.9833984375,169.2100067138672,408.0990295410156,2555.641845703125,33798.01171875
2021-07-12,5518.13720703125,169.0,409.5608215332031,2531.379638671875,33155.84765625
2021-07-13,5406.34326171875,169.22000122070312,408.1645812988281,2482.854736328125,32702.025390625
2021-07-14,5357.1533203125,171.0399932861328,408.773681640625,2474.767333984375,32822.34765625
2021-07-15,5468.94775390625,171.07000732421875,407.3774719238281,2531.379638671875,31780.73046875
2021-07-16,5464.4755859375,169.41000366210938,404.1822204589844,2563.7294921875,31421.5390625
2021-07-19,5370.5693359375,169.61000061035156,398.2132873535156,2604.166748046875,30817.83203125
2021-07-20,5370.5693359375,169.38999938964844,403.919921875,2604.166748046875,29807.34765625
2021-07-21,5375.041015625,168.75999450683594,407.1900939941406,2596.0791015625,32110.693359375
2021-07-22,5504.72119140625,169.08999633789062,408.042724609375,2636.5166015625,32313.10546875
2021-07-23,5397.3994140625,168.55999755859375,412.2407531738281,2563.7294921875,33581.55078125
2021-07-26,5370.5693359375,168.16000366210938,413.2526550292969,2579.904541015625,37337.53515625
2021-07-27,5370.5693359375,168.44000244140625,411.3692932128906,2644.60400390625,39406.94140625
2021-07-28,5348.2099609375,169.2899932861328,411.20062255859375,2579.904541015625,39995.90625
2021-07-29,5401.87109375,171.1699981689453,412.9060363769531,2612.254150390625,40008.421875
2021-07-30,5339.2666015625,169.82000732421875,410.9007873535156,2620.341796875,42235.546875
2021-08-02,5330.32275390625,169.61000061035156,410.0386962890625,2676.9541015625,39201.9453125
2021-08-03,5495.77783203125,169.49000549316406,413.37451171875,2693.12890625,38152.98046875
2021-08-04,5473.4189453125,169.52999877929688,411.3411865234375,2725.478759765625,39747.50390625
2021-08-05,5634.40234375,168.86000061035156,413.94610595703125,2701.21630859375,40869.5546875
2021-08-06,5509.19287109375,164.63999938964844,414.630126953125,2685.041259765625,42816.5
2021-08-09,5544.966796875,161.72000122070312,414.2928771972656,2628.42919921875,46365.40234375
2021-08-10,5634.40234375,161.77000427246094,414.8082275390625,2612.254150390625,45585.03125
2021-08-11,5634.40234375,164.0,415.8389587402344,2612.254150390625,45593.63671875
2021-08-12,5634.40234375,164.0399932861328,417.085205078125,2709.303955078125,44428.2890625
2021-08-13,5732.7802734375,166.38999938964844,417.8442687988281,2668.866455078125,47793.3203125
2021-08-16,5741.72314453125,167.22000122070312,418.82818603515625,2701.21630859375,46004.484375
2021-08-17,5741.72314453125,166.97000122070312,416.08270263671875,2701.21630859375,44695.359375
2021-08-18,5902.70751953125,167.10000610351562,411.528564453125,2765.91650390625,44801.1875
2021-08-19,5902.70751953125,166.61000061035156,412.1657409667969,2741.65380859375,46717.578125
2021-08-20,5902.70751953125,166.6999969482422,415.4454650878906,2749.741455078125,49339.17578125
2021-08-23,5893.7626953125,168.72999572753906,419.09991455078125,2782.09130859375,49546.1484375
2021-08-24,5902.70751953125,168.64999389648438,419.76519775390625,2749.741455078125,47706.1171875
2021-08-25,5902.70751953125,167.47999572753906,420.64605712890625,2725.478759765625,48960.7890625
2021-08-26,5866.93310546875,167.6699981689453,418.162841796875,2717.391357421875,46942.21875
2021-08-27,5822.21533203125,170.19000244140625,421.9016418457031,2685.041259765625,49058.66796875
2021-08-30,5871.40478515625,169.35000610351562,423.75701904296875,2749.741455078125,47054.984375
2021-08-31,5857.9892578125,169.69000244140625,423.12908935546875,2749.741455078125,47166.6875
2021-09-01,5871.40478515625,169.6999969482422,423.35400390625,2701.21630859375,48847.02734375
2021-09-02,5849.0458984375,169.25,424.65655517578125,2725.478759765625,49327.72265625
2021-09-03,5902.70751953125,171.05999755859375,424.55340576171875,2741.65380859375,50025.375
2021-09-07,5875.8759765625,167.7100067138672,423.035400390625,2733.566162109375,46811.12890625
2021-09-08,5759.61083984375,167.2899932861328,422.5200500488281,2693.12890625,46091.390625
2021-09-09,5875.8759765625,168.02999877929688,420.7115783691406,2741.65380859375,46391.421875
2021-09-10,5831.15869140625,167.17999267578125,417.3944091796875,2693.12890625,44883.91015625
2021-09-13,5862.46044921875,167.74000549316406,418.4626770019531,2709.303955078125,44963.07421875
2021-09-14,5853.517578125,168.82000732421875,416.20440673828125,2782.09130859375,47092.4921875
2021-09-15,5808.80029296875,167.8300018310547,419.68084716796875,2790.1787109375,48176.34765625
2021-09-16,5813.27197265625,164.02999877929688,419.0155944824219,2782.09130859375,47783.359375
2021-09-17,5831.15869140625,163.77000427246094,414.93389892578125,2854.878662109375,47267.51953125
2021-09-20,5889.2919921875,164.94000244140625,408.01519775390625,2846.791015625,42843.80078125
2021-09-21,5804.32861328125,166.0399932861328,407.6297912597656,2854.878662109375,40693.67578125
2021-09-22,5862.46044921875,165.4199981689453,411.60614013671875,2903.403076171875,43574.5078125
2021-09-23,5884.81982421875,163.50999450683594,416.60711669921875,2879.140869140625,44895.09765625
2021-09-24,5889.2919921875,163.3000030517578,417.29339599609375,2879.140869140625,42839.75
2021-09-27,5884.81982421875,163.63999938964844,416.09954833984375,2846.791015625,42235.73046875
2021-09-28,5831.15869140625,162.0500030517578,407.7143249511719,2854.878662109375,41034.54296875
2021-09-29,5884.81982421875,161.32000732421875,408.4006042480469,2854.878662109375,41564.36328125
2021-09-30,6260.447265625,164.22000122070312,403.4090270996094,2984.278076171875,43790.89453125
2021-10-01,6045.80224609375,164.58999633789062,408.20318603515625,2960.015625,48116.94140625
2021-10-04,6224.671875,165.36000061035156,402.9389953613281,2968.10302734375,49112.90234375
2021-10-05,6211.2578125,164.58999633789062,407.1315612792969,2968.10302734375,51514.8125
2021-10-06,6421.43017578125,165.02999877929688,408.8236083984375,3040.89013671875,55361.44921875
2021-10-07,6403.54248046875,164.16000366210938,412.358154296875,3008.540283203125,53805.984375
2021-10-08,6519.80810546875,164.22999572753906,411.60614013671875,3073.240478515625,53967.84765625
2021-10-11,6488.50634765625,163.9199981689453,408.6262512207031,3081.327880859375,57484.7890625
2021-10-12,6546.63818359375,164.66000366210938,407.620361328125,3057.0654296875,56041.05859375
2021-10-13,6729.98046875,167.58999633789062,409.08685302734375,3048.977783203125,57401.09765625
2021-10-14,6931.208984375,168.0,415.9679260253906,3097.502685546875,57321.5234375
2021-10-15,6841.7744140625,165.3300018310547,419.1358337402344,3081.327880859375,61593.94921875
2021-10-18,6729.98046875,164.9199981689453,420.37664794921875,3065.15283203125,62026.078125
2021-10-19,6707.62109375,165.4499969482422,423.6198425292969,3024.71533203125,64261.9921875
2021-10-20,6707.62109375,166.89999389648438,425.2837219238281,3024.71533203125,65992.8359375
2021-10-21,6618.1865234375,166.75,426.3929748535156,3113.677734375,62210.171875
2021-10-22,6729.98046875,167.77000427246094,425.95111083984375,3129.8525390625,60692.265625
2021-10-25,6729.98046875,168.92999267578125,428.2354431152344,3057.0654296875,63039.82421875
2021-10-26,6729.98046875,167.67999267578125,428.620849609375,3073.240478515625,60363.79296875
2021-10-27,6662.904296875,168.1199951171875,426.7220764160156,3065.15283203125,58482.38671875
2021-10-28,6595.828125,168.0800018310547,430.8393859863281,3032.802978515625,60622.13671875
2021-10-29,6685.2626953125,166.64999389648438,431.7135314941406,3073.240478515625,62227.96484375
2021-11-01,6618.1865234375,167.52000427246094,432.45623779296875,2992.365478515625,61004.40625
2021-11-02,6528.75146484375,167.16000366210938,434.2046813964844,2960.015625,63226.40234375
2021-11-03,6573.46875,165.77000427246094,436.85565185546875,3008.540283203125,62970.046875
2021-11-04,6595.828125,167.64999389648438,438.9143371582031,3048.977783203125,61452.23046875
2021-11-05,6662.904296875,169.83999633789062,440.4371337890625,3048.977783203125,61125.67578125
2021-11-08,6774.69775390625,170.4499969482422,440.813232421875,3032.802978515625,67566.828125
2021-11-09,6864.1337890625,171.2899932861328,439.3560791015625,3000.452880859375,66971.828125
2021-11-10,6841.7744140625,173.14999389648438,435.82159423828125,2992.365478515625,64995.23046875
2021-11-11,6864.1337890625,174.1199951171875,435.9625549316406,2951.927978515625,64949.9609375
2021-11-12,6729.98046875,174.4499969482422,439.25274658203125,2911.49072265625,64155.94140625
2021-11-15,6707.62109375,174.17999267578125,439.40313720703125,2911.49072265625,63557.87109375
2021-11-16,6685.2626953125,172.9199981689453,441.14227294921875,2968.10302734375,60161.24609375
2021-11-17,6797.43115234375,174.5,440.07061767578125,2935.753173828125,60368.01171875
2021-11-18,6640.3955078125,173.94000244140625,441.5652770996094,2935.753173828125,56942.13671875
2021-11-19,6662.828125,172.61000061035156,440.7756042480469,3154.114990234375,58119.578125
2021-11-22,6707.69677734375,168.74000549316406,439.53472900390625,3073.240478515625,56289.2890625
2021-11-23,6707.69677734375,167.27999877929688,440.1176452636719,3073.240478515625,57569.07421875
2021-11-24,6707.69677734375,167.1199951171875,441.2926330566406,3073.240478515625,56280.42578125
2021-11-26,6528.2255859375,166.85000610351562,431.4504089355469,3243.0771484375,53569.765625
2021-11-29,6640.3955078125,166.6199951171875,436.74285888671875,3348.214599609375,57806.56640625
2021-11-30,6528.2255859375,165.5,428.244873046875,3226.902099609375,57005.42578125
2021-12-01,6550.66064453125,166.16000366210938,423.4881896972656,3299.689453125,57229.828125
2021-12-02,6730.1298828125,165.24000549316406,429.9744567871094,3364.389404296875,56477.81640625
2021-12-03,6617.96142578125,166.6300048828125,426.233154296875,3291.60205078125,53598.24609375
2021-12-06,6595.52783203125,166.22000122070312,431.28118896484375,3372.476806640625,50582.625
2021-12-07,6595.52783203125,166.80999755859375,440.2021484375,3356.302001953125,50700.0859375
2021-12-08,6662.828125,166.89999389648438,441.3678283691406,3307.777099609375,50504.796875
2021-12-09,6595.52783203125,165.8800048828125,438.387939453125,3356.302001953125,47672.12109375
2021-12-10,6617.96142578125,166.5800018310547,442.5146484375,3356.302001953125,47243.3046875
2021-12-13,6550.66064453125,167.0,438.5947570800781,3299.689453125,46737.48046875
2021-12-14,6550.66064453125,165.44000244140625,435.5771484375,3315.8642578125,46612.6328125
2021-12-15,6550.66064453125,166.14999389648438,442.3830871582031,3299.689453125,48896.72265625
2021-12-16,6528.2255859375,168.16000366210938,438.4819030761719,3315.8642578125,47665.42578125
2021-12-17,6730.1298828125,167.8000030517578,433.815185546875,3315.8642578125,46202.14453125
2021-12-20,6617.96142578125,167.08999633789062,429.2021789550781,3299.689453125,46880.27734375
2021-12-21,6617.96142578125,167.02000427246094,436.8244934082031,3364.389404296875,48936.61328125
2021-12-22,6573.09423828125,168.58999633789062,441.1921691894531,3323.951904296875,48628.51171875
2021-12-23,6550.66064453125,168.97000122070312,443.9372253417969,3364.389404296875,50784.5390625
2021-12-27,6595.52783203125,169.3699951171875,450.2198791503906,3299.689453125,50640.41796875
2021-12-28,6595.52783203125,168.63999938964844,449.8520202636719,3307.777099609375,47588.85546875
2021-12-29,6550.66064453125,168.58999633789062,450.4275207519531,3299.689453125,46444.7109375
2021-12-30,6550.66064453125,169.8000030517578,449.1822204589844,3267.339599609375,47178.125
2021-12-31,6550.66064453125,170.9600067138672,448.0502624511719,3267.339599609375,46306.4453125
2022-01-03,6573.09423828125,168.3300018310547,450.64447021484375,3380.564453125,46458.1171875
2022-01-04,6640.3955078125,169.57000732421875,450.4935302734375,3372.476806640625,45897.57421875
2022-01-05,6685.2626953125,169.05999755859375,441.843017578125,3275.427001953125,43569.00390625
2022-01-06,6707.69677734375,166.99000549316406,441.4280090332031,3332.039306640625,43160.9296875
2022-01-07,6864.73291015625,167.75,439.6827697753906,3372.476806640625,41557.90234375
2022-01-10,6819.86572265625,168.25999450683594,439.1356506347656,3315.8642578125,41821.26171875
2022-01-11,6909.60009765625,170.2899932861328,443.13543701171875,3307.777099609375,42735.85546875
2022-01-12,6909.60009765625,170.74000549316406,444.33343505859375,3323.951904296875,43949.1015625
2022-01-13,6909.60009765625,170.16000366210938,438.211181640625,3380.564453125,42591.5703125
2022-01-14,7044.203125,169.6699981689453,438.3904113769531,3388.65185546875,43099.69921875
2022-01-18,6887.16650390625,169.38999938964844,430.62664794921875,3437.1767578125,42375.6328125
2022-01-19,6887.16650390625,172.0800018310547,426.1551818847656,3437.1767578125,41744.328125
2022-01-20,6976.90185546875,171.64999389648438,421.4385681152344,3412.914306640625,40680.41796875
2022-01-21,7133.93896484375,171.08999633789062,413.16546630859375,3501.87646484375,36457.31640625
2022-01-24,6999.3359375,172.02999877929688,414.92010498046875,3477.61376953125,36654.328125
2022-01-25,6976.90185546875,172.5800018310547,409.8543395996094,3469.5263671875,36954.00390625
2022-01-26,6909.60009765625,169.7899932861328,408.82611083984375,3550.4013671875,36852.12109375
2022-01-27,6999.3359375,167.60000610351562,406.8072814941406,3453.351806640625,37138.234375
2022-01-28,6976.90185546875,167.10000610351562,416.9105529785156,3445.263916015625,37784.33203125
2022-01-31,6842.29931640625,168.08999633789062,424.4195251464844,3388.65185546875,38483.125
2022-02-01,6842.29931640625,168.22999572753906,427.2872619628906,3388.65185546875,38743.2734375
2022-02-02,6999.3359375,168.83999633789062,431.43792724609375,3372.476806640625,36952.984375
2022-02-03,6932.03369140625,168.60000610351562,421.297119140625,3396.739501953125,37154.6015625
2022-02-04,6932.03369140625,168.86000061035156,423.278076171875,3421.001708984375,41500.875
2022-02-07,6999.3359375,170.11000061035156,421.9196472167969,3469.5263671875,43840.28515625
2022-02-08,6932.03369140625,170.6300048828125,425.3911437988281,3421.001708984375,44118.4453125
2022-02-09,7133.93896484375,171.2100067138672,431.61724853515625,3461.439208984375,44338.796875
2022-02-10,6954.46826171875,170.55999755859375,423.8629455566406,3607.013427734375,43565.11328125
2022-02-11,7021.76953125,173.80999755859375,415.50482177734375,3598.92626953125,42407.9375
2022-02-14,6909.60009765625,174.74000549316406,414.146484375,3558.488525390625,42586.91796875
2022-02-15,7066.63623046875,173.0800018310547,420.8254089355469,3566.575927734375,44575.203125
2022-02-16,7156.3720703125,174.86000061035156,421.297119140625,3558.488525390625,43961.859375
2022-02-17,7089.07080078125,177.25,412.29754638671875,3566.575927734375,40538.01171875
2022-02-18,7111.50390625,177.1199951171875,409.6279296875,3558.488525390625,40030.9765625
2022-02-22,7089.07080078125,177.49000549316406,405.2319641113281,3477.61376953125,38286.02734375
2022-02-23,7223.67333984375,178.2899932861328,398.04364013671875,3518.05126953125,37296.5703125
2022-02-24,7178.80517578125,177.13999938964844,404.03387451171875,3429.08935546875,38332.609375
2022-02-25,7223.67333984375,176.5500030517578,412.9483947753906,3509.9638671875,39214.21875
2022-02-28,7223.67333984375,178.3800048828125,411.8919372558594,3509.9638671875,43193.234375
2022-03-01,7223.67333984375,181.6199951171875,405.61865234375,3518.05126953125,44354.63671875
2022-03-02,7156.3720703125,179.72999572753906,413.0804443359375,3469.5263671875,43924.1171875
2022-03-03,7156.3720703125,180.8000030517578,411.0240478515625,3469.5263671875,42451.7890625
2022-03-04,7089.07080078125,183.67999267578125,407.6846008300781,3558.488525390625,39137.60546875
2022-03-07,6909.60009765625,186.41000366210938,395.6664123535156,3647.450927734375,38062.0390625
2022-03-08,6864.73291015625,191.50999450683594,392.6666259765625,3736.413330078125,38737.26953125
2022-03-09,7044.203125,185.82000732421875,403.1943054199219,3590.83837890625,41982.92578125
2022-03-10,7111.50390625,186.39999389648438,401.3736572265625,3566.575927734375,39437.4609375
2022-03-11,7133.93896484375,185.08999633789062,396.2701416015625,3712.15087890625,38794.97265625
2022-03-14,7246.1064453125,182.3000030517578,393.3740539550781,3704.063232421875,39666.75390625
2022-03-15,7313.40771484375,178.88999938964844,402.0245361328125,3736.413330078125,39338.78515625
2022-03-16,7358.2763671875,180.00999450683594,410.9391174316406,3744.50048828125,41143.9296875
2022-03-17,7178.80517578125,180.88999938964844,416.0803527832031,3623.1884765625,40951.37890625
2022-03-18,7089.07080078125,179.3000030517578,420.63763427734375,3671.713134765625,41801.15625
2022-03-21,7089.07080078125,180.6699981689453,420.5145568847656,3679.80078125,41077.99609375
2022-03-22,7111.50390625,179.36000061035156,425.4351806640625,3679.80078125,42358.80859375
2022-03-23,7089.07080078125,181.80999755859375,419.956298828125,3679.80078125,42892.95703125
2022-03-24,7111.50390625,183.1300048828125,426.2868347167969,3687.88818359375,43960.93359375
2022-03-25,7133.93896484375,182.3800048828125,428.3686828613281,3655.5380859375,44348.73046875
2022-03-28,7197.71533203125,179.05999755859375,431.4156188964844,3720.238525390625,47128.00390625
2022-03-29,7152.16064453125,179.13999938964844,436.75262451171875,3687.88818359375,47465.73046875
2022-03-30,7174.93798828125,180.5800018310547,434.0557556152344,3704.063232421875,47062.6640625
2022-03-31,7266.04833984375,180.64999389648438,427.37506103515625,3704.063232421875,45538.67578125
2022-04-01,7220.4931640625,179.5,428.5863342285156,3704.063232421875,46281.64453125
2022-04-04,7197.71533203125,180.3699951171875,432.2578430175781,3671.713134765625,46622.67578125
2022-04-05,7197.71533203125,179.24000549316406,426.7978210449219,3655.5380859375,45555.9921875
2022-04-06,7061.0498046875,179.66000366210938,422.5301513671875,3582.751220703125,43206.73828125
2022-04-07,7061.0498046875,180.33999633789062,424.65924072265625,3671.713134765625,43503.84765625
2022-04-08,7152.16064453125,181.47000122070312,423.5237121582031,3704.063232421875,42287.6640625
2022-04-11,7038.27197265625,182.3699951171875,416.28472900390625,3712.15087890625,39521.90234375
2022-04-12,7106.60498046875,183.77000427246094,414.7422790527344,3744.50048828125,40127.18359375
2022-04-13,7106.60498046875,184.64999389648438,419.4925537109375,3793.025634765625,41166.73046875
2022-04-14,7015.4951171875,184.0399932861328,414.2691955566406,3784.938232421875,39935.515625
2022-04-18,7015.4951171875,184.61000061035156,414.4395446777344,3809.200439453125,40826.21484375
2022-04-19,6947.1611328125,181.82000732421875,421.129638671875,3784.938232421875,41502.75
2022-04-20,6969.93994140625,182.7100067138672,420.8173522949219,3744.50048828125,41374.37890625
2022-04-21,7220.4931640625,182.05999755859375,414.52471923828125,3736.413330078125,40527.36328125
2022-04-22,7174.93798828125,180.2899932861328,403.1505126953125,3736.413330078125,39740.3203125
2022-04-25,7288.82568359375,177.0500030517578,405.48779296875,3809.200439453125,40458.30859375
2022-04-26,7402.712890625,177.32000732421875,393.7445068359375,3849.6376953125,38117.4609375
2022-04-27,7471.04638671875,175.97999572753906,394.85162353515625,3857.724853515625,39241.12109375
2022-04-28,7402.712890625,176.92999267578125,404.8254089355469,3736.413330078125,39773.828125
2022-04-29,7402.712890625,176.91000366210938,389.8647766113281,3736.413330078125,38609.82421875
